,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Quantity_Imputed,Price Per Unit_Imputed,Total Spent_Imputed,Payment Method_Missing,Location_encoded,Item_Was_Missing,Date_Was_Missing
2700,7602467,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-10-17,0,0,0,0,0,0,0
2701,1672708,Salad,4.0,5.0,20.0,Missing,In-store,2023-04-04,0,0,0,1,1,0,0
2702,4979250,Tea,3.0,1.5,4.5,Cash,In-store,2023-11-01,0,0,0,0,1,0,0
2703,2809397,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-09-13,0,0,0,0,0,0,0
2704,8752130,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-10-23,0,0,0,0,0,0,0
2705,7326075,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-06-12,0,0,0,0,0,0,0
2706,9134257,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-05-19,0,0,0,0,0,0,0
2707,9944832,Coffee,3.0,2.0,6.0,Missing,In-store,2023-12-25,0,0,0,1,1,0,0
2708,8329302,Juice,3.0,3.0,9.0,Missing,Takeaway,2023-12-25,0,0,0,1,0,0,1
2709,9639317,Cake,3.0,3.0,9.0,Cash,In-store,2023-12-28,0,0,0,0,1,0,0
2710,7707761,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-03-08,0,0,0,0,1,0,0
2711,3177517,ERROR,1.0,1.5,1.5,Credit Card,In-store,2023-02-22,0,0,0,0,1,0,0
2712,5353855,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-12-24,0,0,0,0,0,1,0
2713,3106811,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-09-27,0,0,0,0,0,0,0
2714,3475342,Juice,3.0,3.0,9.0,Missing,In-store,2023-04-24,0,0,0,1,1,0,0
2715,8017663,Coffee,2.0,2.0,4.0,Missing,Takeaway,2023-05-18,0,0,0,1,0,0,0
2716,6309965,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-06-14,0,0,0,0,0,0,0
2717,7146871,Coffee,2.0,2.0,4.0,Missing,Takeaway,2023-09-20,0,0,0,1,0,0,0
2718,2661443,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-06-30,0,0,0,0,1,0,0
2719,6954434,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-02-23,0,0,0,0,0,0,0
2720,3578712,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-08-15,0,0,0,0,1,0,0
2721,6131350,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-09-28,0,0,0,0,1,0,0
2722,9207050,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-07-21,0,0,0,0,1,0,0
2723,5351656,Tea,1.0,1.5,1.5,Missing,Takeaway,2023-03-02,0,0,0,1,0,0,0
2724,8905718,Tea,5.0,1.5,7.5,Missing,In-store,2023-09-07,0,0,0,1,1,0,0
2725,1938148,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-07,0,0,0,0,0,0,0
2726,2024598,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-01-01,0,0,0,0,1,0,0
2727,7145872,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-04-15,0,0,0,0,0,0,0
2728,8140560,Cake,5.0,3.0,15.0,Missing,Takeaway,2023-06-29,0,0,0,1,0,0,0
2729,6591756,Cookie,5.0,1.0,5.0,Missing,Takeaway,2023-03-09,0,0,0,1,0,0,0
2730,9004306,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-05-26,0,0,0,0,1,0,0
2731,7899686,UNKNOWN,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-09,0,0,0,0,0,0,0
2732,7092761,Salad,4.0,5.0,20.0,Missing,In-store,2023-05-11,0,0,0,1,1,0,0
2733,6360436,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-09-13,0,0,0,0,0,0,0
2734,3295247,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-08-25,0,0,0,0,0,0,0
2735,5822344,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-09-27,0,0,0,0,1,0,0
2736,4266069,Coffee,1.0,2.0,2.0,Missing,Takeaway,2023-12-25,0,0,0,1,0,0,0
2737,9470768,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-09-27,0,0,0,0,1,0,0
2738,1540181,Tea,3.0,1.5,4.5,Missing,Takeaway,2023-08-17,0,0,0,1,0,0,0
2739,6688020,Salad,5.0,5.0,25.0,Missing,Takeaway,2023-09-05,0,0,0,1,0,0,0
2740,4181147,Coffee,4.0,2.0,8.0,Missing,Takeaway,2023-02-18,0,0,0,1,0,0,0
2741,7211792,Tea,3.0,1.5,4.5,Missing,Takeaway,2023-11-27,0,0,0,1,0,0,0
2742,6568978,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-03-12,0,0,0,0,1,0,0
2743,6670607,Juice,5.0,3.0,15.0,Missing,Takeaway,2023-01-06,0,0,0,1,0,0,0
2744,9773606,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-12-04,0,0,0,0,0,0,0
2745,9762035,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-08-21,0,0,0,0,0,0,0
2746,4493661,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-07-08,0,0,0,0,1,0,0
2747,4617139,Juice,4.0,3.0,12.0,Missing,Takeaway,2023-04-12,0,0,0,1,0,0,0
2748,5339625,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-06-29,0,0,0,0,1,0,0
2749,9657636,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-07-08,0,0,0,0,0,0,0
2750,1375992,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-03-23,0,0,0,0,1,0,0
2751,2077318,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-08-24,0,0,0,0,1,0,0
2752,8232653,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-04-21,0,0,0,0,0,0,0
2753,4624436,Sandwich,1.0,4.0,4.0,Missing,In-store,2023-05-22,0,0,0,1,1,0,0
2754,6158865,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-11-27,0,0,0,0,0,0,0
2755,6148337,Cookie,2.0,1.0,2.0,Missing,In-store,2023-09-27,0,0,0,1,1,0,0
2756,9096951,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-06-28,0,0,0,0,0,0,0
2757,7080148,Cake,3.0,3.0,9.0,Missing,In-store,2023-12-30,0,0,0,1,1,0,0
2758,4275169,Salad,1.0,5.0,5.0,Missing,Takeaway,2023-06-27,0,0,0,1,0,0,0
2759,9005396,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-08-10,0,0,0,0,0,0,0
2760,2466036,Coffee,5.0,2.0,10.0,Missing,Takeaway,2023-08-31,0,0,0,1,0,0,0
2761,1533790,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-07-21,0,0,0,0,0,0,0
2762,7090165,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-08-30,0,0,0,0,1,0,0
2763,9533792,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-09-01,0,0,0,0,1,0,0
2764,4995910,Cake,5.0,3.0,15.0,Missing,In-store,2023-03-10,0,0,0,1,1,0,0
2765,9174916,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-06-21,0,0,0,0,1,0,0
2766,8121601,Juice,4.0,3.0,12.0,Missing,In-store,2023-07-02,0,0,0,1,1,0,0
2767,5882077,Sandwich,3.0,4.0,12.0,Missing,Takeaway,2023-03-10,0,0,0,1,0,0,0
2768,3163681,Sandwich,2.0,4.0,8.0,Missing,In-store,2023-05-11,0,0,0,1,1,0,0
2769,2849719,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-06-23,0,0,0,0,0,0,0
2770,9623460,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-01-17,0,0,0,0,1,0,0
2771,3359704,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-07-23,0,0,0,0,1,0,0
2772,7093219,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-06-06,0,0,0,0,0,0,0
2773,2444408,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-05-11,0,0,0,0,1,0,0
2774,2475111,Cookie,3.0,1.0,3.0,Missing,Takeaway,2023-03-31,0,0,0,1,0,0,0
2775,3296152,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-10-20,0,0,0,0,1,0,0
2776,5157855,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-08-18,0,0,0,0,1,0,0
2777,2887411,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-01-16,0,0,0,0,1,0,0
2778,7543369,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-11-18,0,0,0,0,0,0,0
2779,9561441,Tea,5.0,1.5,7.5,Cash,In-store,2023-11-11,0,0,0,0,1,0,0
2780,5595584,Smoothie,2.0,4.0,8.0,Missing,In-store,2023-10-19,0,0,0,1,1,0,0
2781,1158197,Coffee,2.0,2.0,4.0,Missing,Takeaway,2023-05-21,0,0,0,1,0,0,0
2782,3633955,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-09-20,0,0,0,0,1,0,0
2783,2761949,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-10-01,0,0,0,0,1,0,0
2784,4967355,Sandwich,2.0,4.0,8.0,Missing,In-store,2023-04-25,0,0,0,1,1,0,0
2785,8062897,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-10-02,0,0,0,0,0,0,0
2786,4831426,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-02-27,0,0,0,0,0,0,0
2787,3995843,UNKNOWN,3.0,4.0,12.0,Missing,In-store,2023-12-31,0,0,0,1,1,0,0
2788,4284492,Juice,3.0,3.0,9.0,Missing,Takeaway,2023-05-30,0,0,0,1,0,0,0
2789,9942634,Tea,5.0,1.5,7.5,Missing,Takeaway,2023-01-17,0,0,0,1,0,0,0
2790,7104682,Cookie,5.0,1.0,5.0,Missing,Takeaway,2023-08-31,0,0,0,1,0,0,0
2791,5745955,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-31,0,0,0,0,0,0,1
2792,6866209,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-20,0,0,0,0,1,0,0
2793,7573801,Cake,2.0,3.0,6.0,Missing,In-store,2023-12-14,0,0,0,1,1,0,0
2794,9681880,Coffee,3.0,2.0,6.0,Cash,In-store,2023-03-21,0,0,0,0,1,0,0
2795,2559288,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-12-27,0,0,0,0,1,0,0
2796,9188692,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-12-01,1,0,1,0,1,0,0
2797,2936975,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-10-05,0,0,0,0,0,0,0
2798,5027125,Salad,3.0,5.0,15.0,Cash,In-store,2023-07-06,0,0,0,0,1,0,0
2799,7433758,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-06-09,0,0,0,0,0,0,0
2800,2092288,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-03-30,0,0,0,0,0,0,0
2801,5701303,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-09-08,0,0,0,0,0,0,0
2802,7323833,ERROR,3.0,4.0,12.0,Credit Card,In-store,2023-04-09,0,0,0,0,1,0,0
2803,5161371,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-01-17,0,0,0,0,1,0,0
2804,6228918,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-01-17,0,0,0,0,1,0,1
2805,1132566,Cake,3.0,3.0,9.0,Cash,In-store,2023-02-27,0,0,0,0,1,0,0
2806,3713527,Cookie,4.0,1.0,4.0,Missing,Takeaway,2023-03-08,0,0,0,1,0,0,0
2807,1719440,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-07-13,0,0,0,0,0,0,0
2808,6273703,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-12-24,0,0,0,0,1,0,0
2809,2050017,Sandwich,4.0,4.0,16.0,Missing,Takeaway,2023-03-24,0,0,0,1,0,0,0
2810,6797827,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-06-16,0,0,0,0,1,0,0
2811,6885626,Cake,5.0,3.0,15.0,Missing,In-store,2023-08-06,0,0,0,1,1,0,0
2812,3729074,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-04-15,0,0,0,0,1,0,0
2813,7418962,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-03-07,0,0,0,0,0,0,0
2814,7217537,Salad,3.0,5.0,15.0,Cash,In-store,2023-12-19,0,0,0,0,1,0,0
2815,7904970,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-05-23,0,0,0,0,0,0,0
2816,8845592,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-11-12,0,0,0,0,1,0,0
2817,2402637,Sandwich,2.0,4.0,8.0,Missing,Takeaway,2023-06-18,0,0,0,1,0,1,0
2818,2081985,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-03-24,0,0,0,0,0,0,0
2819,5664467,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-11-06,0,0,0,0,0,0,0
2820,2275523,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-09-02,0,0,0,0,1,0,0
2821,7230977,ERROR,5.0,3.0,15.0,Missing,Takeaway,2023-08-24,0,0,0,1,0,0,0
2822,6451747,Salad,4.0,5.0,20.0,Cash,In-store,2023-05-23,0,0,0,0,1,0,0
2823,2680626,Cake,3.0,3.0,9.0,Cash,In-store,2023-01-08,0,0,0,0,1,0,0
2824,8668840,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-10-03,0,0,0,0,1,0,0
2825,5390428,Juice,2.0,3.0,6.0,Missing,In-store,2023-11-25,0,0,0,1,1,0,0
2826,5009367,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-04-19,0,0,0,0,1,0,0
2827,5930921,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-04-19,0,0,0,0,0,0,1
2828,3067854,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-07-08,0,0,0,0,1,0,0
2829,6401072,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-07-28,0,0,0,0,0,0,0
2830,6377597,Cookie,1.0,1.0,1.0,Missing,In-store,2023-07-28,0,0,0,1,1,0,1
2831,6799966,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-03-03,0,0,0,0,1,0,0
2832,5080934,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-12-10,0,0,0,0,0,0,0
2833,8684125,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-03-08,0,0,0,0,1,0,0
2834,1647077,Smoothie,2.0,4.0,8.0,Missing,In-store,2023-08-19,0,0,0,1,1,0,0
2835,9769782,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-08-19,0,0,0,0,0,0,1
2836,8167808,Cake,3.0,3.0,9.0,Cash,In-store,2023-02-03,0,0,0,0,1,0,0
2837,4541998,Sandwich,1.0,4.0,4.0,Missing,Takeaway,2023-01-13,0,0,0,1,0,0,0
2838,3369789,Sandwich,5.0,4.0,20.0,Missing,In-store,2023-04-15,0,0,0,1,1,0,0
2839,7973461,Tea,3.0,1.5,4.5,Missing,In-store,2023-04-11,0,0,0,1,1,0,0
2840,7753587,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-03-28,0,0,0,0,0,0,0
2841,4490958,Coffee,2.0,2.0,4.0,Missing,Takeaway,2023-03-30,0,0,0,1,0,0,0
2842,8715515,ERROR,5.0,3.0,15.0,Credit Card,Takeaway,2023-07-23,0,0,0,0,0,0,0
2843,8242126,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-11-20,0,0,0,0,1,0,0
2844,2972659,Tea,3.0,1.5,4.5,Missing,In-store,2023-12-16,0,0,0,1,1,0,0
2845,5685028,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-08-12,0,0,0,0,0,0,0
2846,9835620,Juice,2.0,3.0,6.0,Missing,In-store,2023-06-09,0,0,0,1,1,0,0
2847,9245124,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-04-19,0,0,0,0,1,0,0
2848,8619762,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-08-05,0,0,0,0,0,0,0
2849,5983031,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-03-09,0,0,0,0,1,0,0
2850,8730549,Smoothie,4.0,4.0,16.0,Missing,Takeaway,2023-02-04,0,0,0,1,0,0,0
2851,6889867,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-03-07,0,0,0,0,1,0,0
2852,9035484,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-06-29,0,0,0,0,0,0,0
2853,2505327,Juice,2.0,3.0,6.0,Missing,In-store,2023-06-29,0,0,0,1,1,0,1
2854,9972525,Coffee,4.0,2.0,8.0,Missing,Takeaway,2023-07-31,0,0,0,1,0,0,0
2855,3315026,Juice,5.0,3.0,15.0,Cash,In-store,2023-11-06,0,0,0,0,1,0,0
2856,3613385,Cookie,3.0,1.0,3.0,Missing,Takeaway,2023-05-26,0,0,0,1,0,0,0
2857,9629541,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-12-18,0,0,0,0,1,0,0
2858,7503640,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-11-04,0,0,0,0,1,0,0
2859,1135761,ERROR,3.0,3.0,9.0,Digital Wallet,In-store,2023-01-30,0,0,0,0,1,0,0
2860,8558404,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-07-15,0,0,0,0,1,0,0
2861,8430735,Juice,2.0,3.0,6.0,Missing,In-store,2023-10-25,0,0,0,1,1,0,0
2862,8279865,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-18,0,0,0,0,1,0,0
2863,5906520,Salad,2.0,5.0,10.0,Missing,In-store,2023-01-31,0,0,0,1,1,0,0
2864,8250427,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-09-15,0,0,0,0,0,0,0
2865,9928337,Juice,1.0,3.0,3.0,Missing,Takeaway,2023-11-05,0,0,0,1,0,0,0
2866,7008306,Salad,2.0,5.0,10.0,Missing,In-store,2023-04-11,0,0,0,1,1,0,0
2867,5603538,Juice,3.0,3.0,9.0,Cash,In-store,2023-02-15,0,0,0,0,1,0,0
2868,7368648,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-03-09,0,0,0,0,1,0,0
2869,6220542,Juice,3.0,3.0,9.0,Missing,Takeaway,2023-03-24,0,0,0,1,0,0,0
2870,3299535,Coffee,3.0,2.0,6.0,Missing,Takeaway,2023-11-16,0,0,0,1,0,0,0
2871,1217959,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-07-28,0,0,0,0,0,0,0
2872,4390633,Tea,2.0,1.5,3.0,Missing,In-store,2023-10-17,0,0,0,1,1,0,0
2873,5052998,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-10-07,0,0,0,0,1,0,0
2874,5171332,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-02-05,0,0,0,0,0,0,0
2875,4798484,Juice,3.0,3.0,9.0,Missing,In-store,2023-08-09,0,0,0,1,1,0,0
2876,7905741,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-02-08,0,0,0,0,0,0,0
2877,6369875,Tea,5.0,1.5,7.5,Cash,In-store,2023-10-04,0,0,0,0,1,0,0
2878,7840162,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-02-27,0,0,0,0,0,0,0
2879,9069297,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-01-27,0,0,0,0,1,0,0
2880,5017038,Sandwich,3.0,4.0,12.0,Missing,In-store,2023-05-25,0,0,0,1,1,0,0
2881,6748453,Sandwich,5.0,4.0,20.0,Missing,In-store,2023-05-08,0,0,0,1,1,0,0
2882,1678985,Juice,2.0,3.0,6.0,Cash,In-store,2023-07-16,0,0,0,0,1,0,0
2883,6697669,Cake,5.0,3.0,15.0,Cash,In-store,2023-01-03,0,0,0,0,1,0,0
2884,3131555,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-12-04,0,0,0,0,0,0,0
2885,1617029,UNKNOWN,4.0,5.0,20.0,Cash,Takeaway,2023-05-15,0,0,0,0,0,0,0
2886,7785297,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-12-06,0,0,0,0,0,0,0
2887,9432588,Coffee,5.0,2.0,10.0,Missing,Takeaway,2023-07-26,0,0,0,1,0,0,0
2888,3313000,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-01-08,0,0,0,0,1,0,0
2889,3120023,Cookie,3.0,1.0,3.0,Cash,In-store,2023-09-30,0,0,0,0,1,0,0
2890,7483257,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-06-05,0,0,0,0,0,0,0
2891,3430842,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-08-02,0,0,0,0,0,0,0
2892,9622300,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-06-23,0,0,0,0,0,0,0
2893,8822610,Cake,4.0,3.0,12.0,Missing,Takeaway,2023-08-05,0,0,0,1,0,0,0
2894,8005089,Salad,4.0,5.0,20.0,Missing,In-store,2023-06-10,0,0,0,1,1,0,0
2895,7009420,Sandwich,5.0,4.0,20.0,Missing,Takeaway,2023-07-07,0,0,0,1,0,0,0
2896,5118667,Coffee,4.0,2.0,8.0,Cash,In-store,2023-12-12,0,0,0,0,1,0,0
2897,6533180,Coffee,5.0,2.0,10.0,Missing,Takeaway,2023-05-03,0,0,0,1,0,0,0
2898,6989438,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-12-17,0,0,0,0,0,0,0
2899,3894820,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-17,0,0,0,0,0,0,1
2900,7003185,Tea,2.0,1.5,3.0,Missing,In-store,2023-06-03,0,0,0,1,1,0,0
2901,1139495,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-02-19,0,0,0,0,1,0,0
2902,1256536,Salad,1.0,5.0,5.0,Missing,Takeaway,2023-12-16,0,0,0,1,0,0,0
2903,6437055,Cake,1.0,3.0,3.0,Missing,In-store,2023-10-22,0,0,0,1,1,0,0
2904,6212975,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-06-08,0,0,0,0,0,1,0
2905,4223466,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-05-31,0,0,0,0,0,0,0
2906,6684202,Sandwich,1.0,4.0,4.0,Missing,In-store,2023-07-31,0,0,0,1,1,0,0
2907,7279066,UNKNOWN,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-09,0,0,0,0,0,0,0
2908,5032114,Sandwich,2.0,4.0,8.0,Missing,In-store,2023-05-31,0,0,0,1,1,0,0
2909,3411281,Cake,2.0,3.0,6.0,Missing,In-store,2023-09-29,0,0,0,1,1,0,0
2910,6608817,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-07-17,0,0,0,0,0,0,0
2911,4258943,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-01-02,0,0,0,0,1,0,0
2912,1897660,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-01-02,0,0,0,0,1,0,1
2913,9774691,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-04-11,0,0,0,0,0,0,0
2914,8556230,Cookie,5.0,1.0,5.0,Cash,In-store,2023-05-21,0,0,0,0,1,1,0
2915,1522430,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-12-06,0,0,0,0,1,0,0
2916,2797077,Salad,2.0,5.0,10.0,Missing,Takeaway,2023-07-04,0,0,0,1,0,1,0
2917,7666909,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-08-29,0,0,0,0,0,0,0
2918,9365558,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-02-12,0,0,0,0,0,0,0
2919,6837601,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-02-05,0,0,0,0,0,0,0
2920,1713983,Salad,2.0,5.0,10.0,Cash,In-store,2023-05-11,0,0,0,0,1,0,0
2921,4674417,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-07-03,0,0,0,0,0,0,0
2922,4641838,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-04-30,0,0,0,0,0,0,0
2923,9315119,Salad,2.0,5.0,10.0,Missing,Takeaway,2023-06-16,0,0,0,1,0,0,0
2924,2552405,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-06-22,0,0,0,0,1,0,0
2925,3465980,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-07-08,0,0,0,0,0,0,0
2926,4220189,Tea,1.0,1.5,1.5,Missing,Takeaway,2023-08-16,0,0,0,1,0,0,0
2927,7343905,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-01-17,0,0,0,0,1,0,0
2928,9813938,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-06-30,0,0,0,0,1,0,0
2929,6129460,Juice,5.0,3.0,15.0,Cash,In-store,2023-11-19,0,0,0,0,1,0,0
2930,9470590,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-04-11,0,0,0,0,0,0,0
2931,7212607,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-08-06,0,0,0,0,1,0,0
2932,8384628,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-08-22,0,0,0,0,0,0,0
2933,4200340,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-07-06,0,0,0,0,0,0,0
2934,9349052,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-10-31,0,0,0,0,0,1,0
2935,9749434,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-10-31,0,0,0,0,0,0,1
2936,2693584,Cookie,3.0,1.0,3.0,Missing,Takeaway,2023-10-28,0,0,0,1,0,0,0
2937,4778105,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-08,0,0,0,0,1,0,0
2938,7804488,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-11-28,0,0,0,0,0,0,0
2939,4674667,Coffee,2.0,2.0,4.0,Missing,Takeaway,2023-05-24,0,0,0,1,0,0,0
2940,8832852,Sandwich,5.0,4.0,20.0,Missing,Takeaway,2023-05-24,0,0,0,1,0,0,1
2941,4278785,Salad,3.0,5.0,15.0,Cash,In-store,2023-04-29,0,0,0,0,1,0,0
2942,4462052,Cookie,1.0,1.0,1.0,Cash,In-store,2023-10-12,0,0,0,0,1,0,0
2943,3379368,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-05-26,0,0,0,0,1,0,0
2944,7651864,Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-04-29,0,0,0,0,0,0,0
2945,7089173,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-01-14,0,0,0,0,1,0,0
2946,1906642,Cookie,4.0,1.0,4.0,Missing,Takeaway,2023-06-06,0,0,0,1,0,0,0
2947,5410349,ERROR,5.0,3.0,15.0,Credit Card,Takeaway,2023-03-05,0,0,0,0,0,0,0
2948,5234368,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-06-10,0,0,0,0,1,0,0
2949,5544904,Salad,5.0,5.0,25.0,Missing,Takeaway,2023-04-19,0,0,0,1,0,0,0
2950,3376958,Salad,4.0,5.0,20.0,Missing,In-store,2023-10-31,0,0,0,1,1,0,0
2951,5446085,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-09-16,0,0,0,0,1,0,0
